"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"Updated"
58386	"Free"	"lifestyle"	"lifestyle"	TRUE	2	26	2	258	FALSE
58413	"Free"	"lifestyle"	"photo and video"	TRUE	3	165	3.5	437	FALSE
58414	"Free"	"lifestyle"	"utilities"	TRUE	3.5	37	4	125	FALSE
58416	"$0.99"	"lifestyle"	"photo and video"	FALSE	3.5	14	4	150	FALSE
58444	"$0.99"	"lifestyle"	"productivity"	FALSE		0	2.5	145	FALSE
58460	"Free"	"lifestyle"	"lifestyle"	TRUE	2	76	2.5	1262	FALSE
58461	"Free"	"lifestyle"	"lifestyle"	TRUE	4	155	4	411	FALSE
58472	"$0.99"	"lifestyle"	"productivity"	FALSE		0	4	331	FALSE
58501	"$0.99"	"lifestyle"	"productivity"	FALSE	4.5	24	4.5	47	FALSE
58521	"Free"	"lifestyle"	"lifestyle"	TRUE	3	11	3	149	FALSE
58533	"Free"	"social networking"	"lifestyle"	TRUE	3.5	23	3.5	115	FALSE
58539	"$0.99"	"lifestyle"	"productivity"	FALSE		0	3	36	FALSE
58541	"Free"	"lifestyle"	"productivity"	TRUE	1.5	54	2	213	FALSE
58559	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	247	FALSE
58608	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	35	2.5	209	FALSE
58617	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	224	4	594	FALSE
58625	"Free"	"lifestyle"	"news"	TRUE	3	14	2.5	70	FALSE
58626	"Free"	"lifestyle"	"lifestyle"	TRUE	2	16	2.5	68	TRUE
58674	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	13	3	1204	FALSE
58680	"Free"	"lifestyle"	"lifestyle"	TRUE	2	8	2	42	TRUE
58731	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	95	TRUE
58733	"Free"	"lifestyle"	"social networking"	TRUE		0	2	60	FALSE
58741	"Free"	"lifestyle"	"games"	TRUE	4.5	265	4.5	646	TRUE
58755	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	51	TRUE
58776	"Free"	"lifestyle"	"sports"	TRUE		0	3.5	40	TRUE
58839	"Free"	"social networking"	"lifestyle"	TRUE	4.5	23	3.5	176	FALSE
58846	"Free"	"social networking"	"lifestyle"	TRUE		0	4.5	125	FALSE
58851	"$0.99"	"lifestyle"	"photo and video"	FALSE	3.5	133	3.5	362	FALSE
58875	"Free"	"lifestyle"	"health and fitness"	TRUE		0	2	53	TRUE
58886	"$2.99"	"lifestyle"	"business"	FALSE	1.5	5	2.5	73	FALSE
58901	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	30	FALSE
58975	"Free"	"lifestyle"	"lifestyle"	TRUE	4	49	4.5	304	FALSE
58988	"Free"	"lifestyle"	"utilities"	TRUE	2.5	31	2.5	31	FALSE
59000	"Free"	"lifestyle"	"lifestyle"	TRUE	4	6	3	20796	TRUE
59002	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	66	TRUE
59003	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	2337	TRUE
59010	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	166	FALSE
59021	"Free"	"lifestyle"	"utilities"	TRUE	4	8	4	106	FALSE
59022	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	12	4.5	177	FALSE
59024	"Free"	"lifestyle"	"utilities"	TRUE	4	44	3.5	57	FALSE
59027	"Free"	"lifestyle"	"lifestyle"	TRUE	3	18	3	54	FALSE
59028	"Free"	"lifestyle"	"photo and video"	TRUE	2.5	71	2.5	85	FALSE
59030	"Free"	"lifestyle"	"entertainment"	TRUE	4	5	3.5	568	FALSE
59031	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	6	3.5	159	FALSE
59033	"Free"	"lifestyle"	"entertainment"	TRUE	3	353	3	1305	FALSE
59035	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	61	3.5	94	FALSE
59038	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	72	4	72	FALSE
59039	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	554	3.5	563	FALSE
59041	"Free"	"lifestyle"	"lifestyle"	TRUE	4	100	3	37152	FALSE
59042	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	1129	FALSE
59048	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	321	TRUE
59061	"Free"	"lifestyle"	"lifestyle"	TRUE	3	39	3	142	FALSE
59062	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	58	FALSE
59064	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	32	TRUE
59068	"$0.99"	"lifestyle"	"health and fitness"	FALSE		0	2.5	37	FALSE
59077	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	43	FALSE
59089	"Free"	"lifestyle"	"food and drink"	TRUE	3	14	2	60	FALSE
59094	"Free"	"lifestyle"	"medical"	TRUE		0	2.5	66	FALSE
59100	"Free"	"lifestyle"	"food and drink"	TRUE	3	42	3	42	FALSE
59108	"$0.99"	"lifestyle"	"health and fitness"	FALSE	4	14	4	85	FALSE
59109	"$0.99"	"lifestyle"	"health and fitness"	FALSE	4	20	4	36	FALSE
59111	"$2.99"	"lifestyle"	"health and fitness"	FALSE	4	18	4	159	FALSE
59117	"$1.99"	"lifestyle"	"food and drink"	FALSE	3	14	2.5	42	FALSE
59124	"Free"	"lifestyle"	"business"	TRUE	3	21	3.5	59	FALSE
59187	"Free"	"lifestyle"	"travel"	TRUE		0	3	56	FALSE
59200	"Free"	"lifestyle"	"music"	TRUE		0	5	50	FALSE
59202	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	18	4	2177	TRUE
59230	"Free"	"lifestyle"	"lifestyle"	TRUE	5	34	3.5	25047	TRUE
59231	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	13	3.5	14708	TRUE
59273	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	86	3.5	86	FALSE
59308	"Free"	"lifestyle"	"lifestyle"	TRUE	2	87	2	87	FALSE
59314	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	70	FALSE
59341	"Free"	"lifestyle"	"food and drink"	TRUE	2.5	2323	2.5	2588	FALSE
59347	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	50	TRUE
59351	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	24	2.5	182	FALSE
59352	"Free"	"lifestyle"	"food and drink"	TRUE		0	2.5	259	FALSE
59355	"$4.99"	"lifestyle"	"lifestyle"	FALSE	3	98	3	98	FALSE
59356	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	33	2.5	38	FALSE
59361	"$0.99"	"lifestyle"	"travel"	FALSE	2.5	18	2.5	49	FALSE
59382	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	680	FALSE
59383	"$1.99"	"lifestyle"	"lifestyle"	FALSE	5	305	5	328	FALSE
59402	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	49	FALSE
59417	"Free"	"lifestyle"	"photo and video"	TRUE	3	9	4.5	6165	FALSE
59429	"Free"	"lifestyle"	"lifestyle"	TRUE	4	27	3	65	FALSE
59434	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	5	4	57	TRUE
59462	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	36	TRUE
59486	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	47	2	564	FALSE
59512	"Free"	"lifestyle"	"photo and video"	TRUE	3.5	45	3.5	45	FALSE
59516	"$1.99"	"lifestyle"	"health and fitness"	FALSE	3.5	5	3.5	31	FALSE
59525	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	35	TRUE
59535	"$0.99"	"lifestyle"	"food and drink"	FALSE	2	49	2	124	FALSE
59554	"$0.99"	"lifestyle"	"food and drink"	FALSE		0	2	57	FALSE
59561	"Free"	"lifestyle"	"lifestyle"	TRUE	3	11770	3	11786	FALSE
59567	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	6	5	43	FALSE
59591	"Free"	"lifestyle"	"business"	TRUE	4.5	19	4.5	58	FALSE
59607	"Free"	"lifestyle"	"travel"	TRUE	2.5	6	4	32	FALSE
59608	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	69	FALSE
59617	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	36	FALSE
59630	"$4.99"	"lifestyle"	"food and drink"	FALSE	4	14	4	37	FALSE
59657	"Free"	"lifestyle"	"lifestyle"	TRUE	3	20	3.5	201	TRUE
59678	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	49	FALSE
59681	"$1.99"	"lifestyle"	"productivity"	FALSE		0	2.5	164	FALSE
59686	"Free"	"lifestyle"	"productivity"	TRUE	4.5	83	4.5	108	FALSE
59687	"Free"	"lifestyle"	"productivity"	TRUE		0	3.5	62	TRUE
59690	"$4.99"	"lifestyle"	"productivity"	FALSE		0	4	187	TRUE
59711	"Free"	"lifestyle"	"productivity"	TRUE	4	40	4	48	FALSE
59715	"$2.99"	"lifestyle"	"productivity"	FALSE		0	3	45	FALSE
59727	"$2.99"	"lifestyle"	"lifestyle"	FALSE	4.5	11	3.5	75	FALSE
59791	"Free"	"lifestyle"	"reference"	TRUE	3.5	36	3.5	36	FALSE
59805	"Free"	"lifestyle"	"books"	TRUE	5	22	5	479	FALSE
59807	"Free"	"lifestyle"	"lifestyle"	TRUE	3	228	3	272	FALSE
59808	"$1.99"	"lifestyle"	"entertainment"	FALSE	3.5	44	3.5	73	FALSE
59836	"Free"	"lifestyle"	"lifestyle"	TRUE	5	124	5	156	FALSE
59874	"Free"	"lifestyle"	"business"	TRUE	3.5	37	4	103	FALSE
59889	"Free"	"lifestyle"	"travel"	TRUE	4.5	9	4.5	1060	TRUE
59948	"Free"	"lifestyle"	"entertainment"	TRUE	3	3458	3	3752	FALSE
59970	"Free"	"lifestyle"	"finance"	TRUE		0	2.5	48	TRUE
60032	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	112	TRUE
60045	"Free"	"social networking"	"lifestyle"	TRUE		0	5	31	FALSE
60052	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	42	3	76	FALSE
60077	"$4.99"	"lifestyle"	"sports"	FALSE		0	5	479	FALSE
60106	"Free"	"lifestyle"	"sports"	TRUE	3.5	6	2	166	FALSE
60123	"Free"	"lifestyle"	"sports"	TRUE		0	1.5	96	FALSE
60131	"$4.99"	"lifestyle"	"sports"	FALSE		0	3.5	102	TRUE
60145	"Free"	"lifestyle"	"sports"	TRUE		0	4.5	387	TRUE
60151	"Free"	"lifestyle"	"lifestyle"	TRUE	4	31	4	55	FALSE
60165	"$4.99"	"lifestyle"	"sports"	FALSE	3	13	3	214	FALSE
60173	"Free"	"lifestyle"	"sports"	TRUE	1.5	10	3.5	44	FALSE
60195	"Free"	"lifestyle"	"sports"	TRUE		0	4	46	FALSE
60196	"Free"	"lifestyle"	"sports"	TRUE		0	3.5	55	FALSE
60198	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	39	TRUE
60235	"Free"	"lifestyle"	"health and fitness"	TRUE	3	19	3	5320	FALSE
60236	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	11	3.5	1716	FALSE
60245	"Free"	"lifestyle"	"business"	TRUE	4.5	68	4.5	151	FALSE
60264	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	185	FALSE
60313	"$2.99"	"lifestyle"	"health and fitness"	FALSE	3.5	72	3	120	FALSE
60315	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	16	3.5	113	FALSE
60320	"Free"	"lifestyle"	"productivity"	TRUE	4.5	70	4.5	70	FALSE
60334	"Free"	"lifestyle"	"lifestyle"	TRUE	4	49	4	734	FALSE
60337	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	14	2.5	729	FALSE
60340	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	124	FALSE
60382	"Free"	"lifestyle"	"lifestyle"	TRUE	2	19	2.5	57	FALSE
60385	"Free"	"lifestyle"	"productivity"	TRUE	2.5	187	2.5	270	FALSE
60386	"$0.99"	"lifestyle"	"productivity"	FALSE	2.5	66	3	68	FALSE
60390	"$4.99"	"lifestyle"	"education"	FALSE	4.5	109	4.5	306	FALSE
60396	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	35	2	70	FALSE
60409	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	41	TRUE
60442	"Free"	"lifestyle"	"lifestyle"	TRUE	3	6	2.5	11655	FALSE
60465	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	9	2.5	412	FALSE
60466	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	3	89	FALSE
60470	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	280	FALSE
60473	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	62	TRUE
60478	"Free"	"lifestyle"	"catalogs"	TRUE	5	48	4.5	106	FALSE
60504	"Free"	"lifestyle"	"lifestyle"	TRUE	4	31	4	36	FALSE
60505	"Free"	"lifestyle"	"lifestyle"	TRUE	4	13	4.5	1265	TRUE
60507	"Free"	"lifestyle"	"finance"	TRUE	2.5	70	3	589	FALSE
60545	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	96	TRUE
60554	"$5.99"	"lifestyle"	"food and drink"	FALSE	3.5	9	4	75	FALSE
60555	"$6.99"	"lifestyle"	"food and drink"	FALSE	4	10	4	117	FALSE
60572	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	87	3	147	FALSE
60579	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3.5	73	TRUE
60580	"$0.99"	"lifestyle"	"health and fitness"	FALSE	4.5	9	4.5	3177	TRUE
60654	"Free"	"lifestyle"	"food and drink"	TRUE	2	62	2	1269	FALSE
60679	"Free"	"lifestyle"	"reference"	TRUE	4.5	13	4	405	TRUE
60694	"$1.99"	"social networking"	"lifestyle"	FALSE	5	9	4.5	44	FALSE
60706	"Free"	"lifestyle"	"business"	TRUE	3.5	50	3.5	50	FALSE
60712	"Free"	"lifestyle"	"productivity"	TRUE		0	2.5	640	FALSE
60721	"$2.99"	"lifestyle"	"food and drink"	FALSE	2.5	32	2	122	FALSE
60744	"Free"	"lifestyle"	"lifestyle"	TRUE	5	36	4.5	96	TRUE
60760	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	76	4	588	TRUE
60762	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	36	3.5	115	FALSE
60806	"$0.99"	"lifestyle"	"navigation"	FALSE		0	4	71	FALSE
60807	"$0.99"	"lifestyle"	"utilities"	FALSE	4	7	4	55	FALSE
60811	"Free"	"lifestyle"	"food and drink"	TRUE	2.5	180	2.5	386	FALSE
60812	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	40	3.5	663	FALSE
60850	"Free"	"lifestyle"	"navigation"	TRUE		0	2	69	FALSE
60867	"Free"	"lifestyle"	"lifestyle"	TRUE	2	9	3	1969	FALSE
60875	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	66	TRUE
60878	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	9	4	40	FALSE
60881	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	69	FALSE
60897	"Free"	"lifestyle"	"productivity"	TRUE	5	6	4.5	120	TRUE
60948	"$3.99"	"lifestyle"	"books"	FALSE	5	6	5	105	FALSE
61022	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4	27	4	35	FALSE
61041	"Free"	"lifestyle"	"education"	TRUE	4.5	25	4.5	803	FALSE
61073	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	61	4.5	76	FALSE
61082	"$0.99"	"lifestyle"	"photo and video"	FALSE		0	2.5	42	FALSE
61085	"$1.99"	"lifestyle"	"photo and video"	FALSE	4.5	24	4.5	49	FALSE
61132	"Free"	"lifestyle"	"social networking"	TRUE	5	20	5	1096	TRUE
61136	"$1.99"	"lifestyle"	"photo and video"	FALSE	3.5	8	3.5	168	FALSE
61187	"$0.99"	"lifestyle"	"utilities"	FALSE	3.5	7	3	84	FALSE
61188	"Free"	"lifestyle"	"lifestyle"	TRUE	5	7	4.5	58	FALSE
61287	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	18	3	33	FALSE
61312	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	173	3	235	FALSE
61317	"Free"	"social networking"	"lifestyle"	TRUE		0	4	196	TRUE
61325	"Free"	"lifestyle"	"social networking"	TRUE		0	4	49	FALSE
61339	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	3.5	81	FALSE
61343	"$2.99"	"lifestyle"	"lifestyle"	FALSE	5	11	4	546	TRUE
61344	"Free"	"lifestyle"	"lifestyle"	TRUE	3	5	4	51	FALSE
61345	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	256	FALSE
61348	"$2.99"	"lifestyle"	"lifestyle"	FALSE	3	24	3.5	45	FALSE
61349	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2	43	3.5	3697	FALSE
61350	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	11	4.5	34	FALSE
61352	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	8	4.5	185	FALSE
61354	"Free"	"lifestyle"	"lifestyle"	TRUE	3	8	3	31	FALSE
61356	"$0.99"	"lifestyle"	"lifestyle"	FALSE	5	14	4	301	FALSE
61357	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	356	FALSE
61375	"$0.99"	"lifestyle"	"entertainment"	FALSE	4.5	41	5	61	FALSE
61379	"$0.99"	"lifestyle"	"games"	FALSE		0	4.5	503	FALSE
61385	"Free"	"lifestyle"	"lifestyle"	TRUE	3	8	4	407	FALSE
61389	"$2.99"	"lifestyle"	"medical"	FALSE	3	38	3	53	FALSE
61422	"$3.99"	"lifestyle"	"education"	FALSE	3	9	3.5	39	FALSE
61465	"Free"	"lifestyle"	"lifestyle"	TRUE	3	93	3	667	FALSE
61500	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	73	FALSE
61564	"Free"	"lifestyle"	"lifestyle"	TRUE	4	13	4	213	TRUE
61608	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	43	FALSE
61610	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	103	TRUE
61616	"Free"	"lifestyle"	"education"	TRUE	3.5	120	4	535	FALSE
61631	"$14.99"	"lifestyle"	"education"	FALSE		0	3.5	114	TRUE
61646	"$0.99"	"social networking"	"lifestyle"	FALSE		0	2.5	51	FALSE
61650	"$1.99"	"lifestyle"	"reference"	FALSE		0	3.5	155	TRUE
61661	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	33	FALSE
61712	"$4.99"	"lifestyle"	"food and drink"	FALSE	4.5	64	4	189	TRUE
61825	"$1.99"	"lifestyle"	"news"	FALSE	2.5	25	2.5	34	FALSE
61865	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	31	FALSE
61867	"Free"	"social networking"	"lifestyle"	TRUE		0	4	516	TRUE
61868	"$2.99"	"social networking"	"lifestyle"	FALSE		0	3.5	162	TRUE
61874	"Free"	"lifestyle"	"reference"	TRUE		0	3.5	100	FALSE
61886	"Free"	"lifestyle"	"entertainment"	TRUE	4	66	4	310	FALSE
61889	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	31	2.5	54	FALSE
61961	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	60	4.5	575	TRUE
61991	"$0.99"	"lifestyle"	"food and drink"	FALSE	4.5	6	4.5	402	FALSE
61992	"$1.99"	"lifestyle"	"food and drink"	FALSE		0	4.5	92	FALSE
62007	"$1.99"	"lifestyle"	"food and drink"	FALSE	4.5	24	4	91	FALSE
62025	"Free"	"lifestyle"	"health and fitness"	TRUE		0	4.5	132	TRUE
62044	"$2.99"	"lifestyle"	"sports"	FALSE		0	2.5	100	TRUE
62126	"Free"	"social networking"	"lifestyle"	TRUE	3.5	11	3.5	261	TRUE
62137	"Free"	"social networking"	"lifestyle"	TRUE	3	63	4	16057	TRUE
62138	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	715	4.5	381268	TRUE
62157	"$7.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	83	FALSE
62159	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	2143	FALSE
62176	"Free"	"lifestyle"	"education"	TRUE	1.5	46	1.5	53	FALSE
62186	"Free"	"social networking"	"lifestyle"	TRUE	3.5	15	4.5	8625	TRUE
62207	"Free"	"lifestyle"	"food and drink"	TRUE		0	4	172	TRUE
62270	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	32	TRUE
62277	"Free"	"lifestyle"	"utilities"	TRUE	3	35	3	220	TRUE
62278	"Free"	"lifestyle"	"utilities"	TRUE	2	10	2	115	FALSE
62294	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	125	TRUE
62318	"Free"	"lifestyle"	"travel"	TRUE	4	16	3	75	FALSE
62367	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	41	FALSE
62372	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	14	4	101	TRUE
62381	"Free"	"lifestyle"	"social networking"	TRUE	4	21	2.5	11668	FALSE
62400	"Free"	"lifestyle"	"entertainment"	TRUE	1	50	1	52	FALSE
62420	"Free"	"lifestyle"	"games"	TRUE	5	319	5	321	FALSE
62421	"Free"	"lifestyle"	"lifestyle"	TRUE	5	723	5	832	FALSE
62422	"Free"	"lifestyle"	"games"	TRUE	5	162	5	164	FALSE
62427	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	115	3.5	115	FALSE
62430	"Free"	"lifestyle"	"lifestyle"	TRUE	2	7	3.5	45	FALSE
62432	"Free"	"lifestyle"	"social networking"	TRUE	5	5	3	166	FALSE
62433	"$9.99"	"lifestyle"	"business"	FALSE		0	4	51	TRUE
62438	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	37	FALSE
62447	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	38	FALSE
62480	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	55	FALSE
62560	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	496	4.5	496	FALSE
62566	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	59	FALSE
62578	"Free"	"social networking"	"lifestyle"	TRUE	1	66	3.5	101996	TRUE
62579	"$0.99"	"social networking"	"lifestyle"	FALSE	1.5	15	3	21869	TRUE
62608	"$0.99"	"lifestyle"	"productivity"	FALSE		0	2	136	FALSE
62615	"$2.99"	"lifestyle"	"productivity"	FALSE	3	93	3	5571	FALSE
62616	"Free"	"lifestyle"	"productivity"	TRUE	2.5	11	2.5	35848	FALSE
62619	"Free"	"lifestyle"	"lifestyle"	TRUE	3	667	3	29861	FALSE
62625	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	270	3.5	3819	FALSE
62627	"$0.99"	"lifestyle"	"lifestyle"	FALSE	1.5	34	1.5	34	FALSE
62629	"$2.99"	"lifestyle"	"productivity"	FALSE	1.5	11	4	136	FALSE
62630	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	116	FALSE
62635	"Free"	"lifestyle"	"lifestyle"	TRUE	4	31	4.5	1097	FALSE
62639	"$1.99"	"lifestyle"	"productivity"	FALSE		0	3.5	43	FALSE
62643	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	3	325	FALSE
62644	"$1.99"	"lifestyle"	"productivity"	FALSE		0	3	44	FALSE
62693	"$2.99"	"lifestyle"	"lifestyle"	FALSE	3	36	3	59	FALSE
62707	"Free"	"lifestyle"	"books"	TRUE		0	3	84	FALSE
62716	"Free"	"lifestyle"	"lifestyle"	TRUE	4	46	4	96	FALSE
62717	"Free"	"lifestyle"	"reference"	TRUE	4.5	73	4.5	210	FALSE
62718	"Free"	"lifestyle"	"reference"	TRUE	4.5	701	4.5	959	FALSE
62719	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	90	4.5	90	FALSE
62736	"Free"	"social networking"	"lifestyle"	TRUE	2.5	225	2	1849	FALSE
62747	"Free"	"lifestyle"	"entertainment"	TRUE	2	8	2.5	725	FALSE
62771	"Free"	"lifestyle"	"music"	TRUE	2.5	55	2.5	982	FALSE
62782	"Free"	"social networking"	"lifestyle"	TRUE	4	5	4.5	35	FALSE
62799	"Free"	"lifestyle"	"sports"	TRUE	4.5	35	4.5	39	FALSE
62826	"Free"	"lifestyle"	"lifestyle"	TRUE	5	5	4.5	43	FALSE
62827	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	216	TRUE
62833	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	215	3.5	220	FALSE
62836	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2.5	83	3	98	FALSE
62849	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	67	2.5	67	FALSE
62854	"Free"	"lifestyle"	"lifestyle"	TRUE	2	79	2.5	158	FALSE
62860	"$3.99"	"lifestyle"	"lifestyle"	FALSE	2.5	9	2	34	FALSE
62861	"Free"	"lifestyle"	"lifestyle"	TRUE	2	12	2	102	FALSE
62865	"$0.99"	"lifestyle"	"entertainment"	FALSE	2.5	38	2.5	144	FALSE
62867	"Free"	"lifestyle"	"entertainment"	TRUE	4	8	3.5	74	FALSE
62873	"$0.99"	"lifestyle"	"entertainment"	FALSE	2	36	2	74	FALSE
62878	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	40	FALSE
62893	"$0.99"	"lifestyle"	"travel"	FALSE		0	3.5	69	FALSE
62909	"Free"	"lifestyle"	"entertainment"	TRUE		0	4.5	72	TRUE
62915	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	34	FALSE
62975	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	88	FALSE
62993	"$0.99"	"lifestyle"	"entertainment"	FALSE	4.5	14	4.5	47	FALSE
63008	"Free"	"social networking"	"lifestyle"	TRUE	3	26	4	735	FALSE
63038	"Free"	"lifestyle"	"food and drink"	TRUE	2	25	2.5	38	FALSE
63081	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	4018	TRUE
63094	"$3.99"	"lifestyle"	"health and fitness"	FALSE		0	4	37	TRUE
63101	"$1.99"	"lifestyle"	"health and fitness"	FALSE	3	31	3	31	FALSE
63106	"$0.99"	"lifestyle"	"health and fitness"	FALSE	4	6	4.5	72	FALSE
63131	"$4.99"	"lifestyle"	"health and fitness"	FALSE	2.5	42	2.5	43	FALSE
63187	"Free"	"lifestyle"	"news"	TRUE	4	14	4.5	37	FALSE
63210	"Free"	"lifestyle"	"business"	TRUE		0	2.5	47	FALSE
63227	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	32	FALSE
63231	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	32	3	450	TRUE
63246	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	77	3	316	TRUE
63256	"Free"	"social networking"	"lifestyle"	TRUE	4.5	7	5	159	FALSE
63274	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4	44	4	128	FALSE
63340	"Free"	"lifestyle"	"food and drink"	TRUE		0	3	335	TRUE
63357	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	9	4	31	FALSE
63365	"Free"	"lifestyle"	"reference"	TRUE	3.5	60	3.5	60	FALSE
63378	"$3.99"	"lifestyle"	"productivity"	FALSE		0	4	90	TRUE
63382	"$0.99"	"lifestyle"	"productivity"	FALSE		0	3	177	FALSE
63395	"Free"	"lifestyle"	"music"	TRUE		0	4	146	FALSE
63416	"$1.99"	"lifestyle"	"entertainment"	FALSE		0	3.5	327	FALSE
